genome_id	metagenome_id	division	phylum	class	order	family	specie	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem_category	ecosystem_type	habitat	longitude	latitude	PULsFrequency	CAZysFrequency
3300013637_2	3300013637	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium pseudogenitalium	2269278	39	82714	1	2	0	51	99.16	0	99.16	MQ	OTU-1469	Human	Skin	Human skin	NULL	NULL	37	39
3300013646_2	3300013646	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	GCA_002476975.1	4410376	19	545011	0	0	0	45	99.37	0	99.37	MQ	OTU-9400	Built environment	City	city subway metal/plastic	-73.98	40.69	11	110
3300013667_2	3300013667	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter steigerwaltii	4601445	53	143960	1	8	1	75	99.17	0.04	98.97	HQ	OTU-13194	Built environment	City	city subway metal	-73.82	40.68	47	98
3300013669_2	3300013669	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas maltophilia_AF	4036549	14	402966	1	3	0	63	99.45	0.04	99.25	MQ	OTU-10818	Built environment	City	city subway metal/plastic	-73.85	40.67	13	78
3300013693_4	3300013693	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter radioresistens	2987944	20	240763	0	3	1	49	100	0	100	MQ	OTU-4244	Built environment	City	city subway wood	-73.91	40.8	17	27
3300013703_1	3300013703	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3731439	44	143659	1	4	1	65	100	0	100	HQ	OTU-7450	Built environment	City	city subway metal	-74	40.7	40	43
3300013715_2	3300013715	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium acnes_A	2476904	11	336584	0	0	0	45	100	0	100	MQ	OTU-5257	Human	Skin	Human skin	NULL	NULL	10	51
3300013723_1	3300013723	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia timonae	5733104	42	215359	1	4	0	67	99.95	0.04	99.75	MQ	OTU-16370	Built environment	City	city subway metal	-73.91	40.8	40	122
3300013724_2	3300013724	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella pneumoniae	5205749	18	376154	1	8	2	77	100	0.04	99.8	HQ	OTU-9606	Built environment	City	city subway wood/metal	-74.07	40.64	12	97
3300013729_1	3300013729	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Delftia tsuruhatensis	6284096	24	536036	1	3	0	66	100	0	100	MQ	OTU-11703	Built environment	City	city subway metal	-73.95	40.81	24	37
3300013815_2	3300013815	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	GCA_002365595.1	3044842	14	321116	1	6	1	69	100	0	100	HQ	OTU-13567	Built environment	City	city subway metal	-73.97	40.77	11	40
3300013855_2	3300013855	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia miricola	4247123	9	790676	1	2	1	44	100	0	100	HQ	OTU-14910	Built environment	City	city subway metal/plastic	-74.01	40.7	4	96
3300013880_4	3300013880	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae	GCA_002338095.1	2183164	48	243734	2	2	0	47	100	0	100	MQ	OTU-6846	Lab enrichment	Defined media	Laboratory microcosms	-1.61778	54.9783	39	31
3300013881_7	3300013881	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	UBA9915	1286930	6	303108	1	2	1	44	99.6	0	99.6	HQ	OTU-4414	Lab enrichment	Defined media	Laboratory microcosms	-1.61778	54.9783	6	10
3300013916_1	3300013916	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	GCA_002354335.1	4524328	26	256606	1	2	1	48	99.84	0	99.84	HQ	OTU-3670	Built environment	City	city subway metal	-73.93	40.84	17	109
3300013921_3	3300013921	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter falsenii	3252562	82	68606	2	8	3	71	100	0	100	HQ	OTU-11403	Built environment	City	city subway metal	-73.96	40.76	72	51
3300013922_2	3300013922	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter aerosaccus	2529962	29	148772	1	2	0	40	100	0	100	MQ	OTU-5530	Built environment	City	city subway metal	-73.99	40.73	27	26
3300013928_2	3300013928	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter radioresistens	3088813	34	150388	0	7	0	62	99.59	0.05	99.34	MQ	OTU-4244	Built environment	City	city subway metal/plastic	-73.99	40.75	27	32
3300013981_1	3300013981	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas maltophilia_B	5287091	32	241879	0	3	0	80	100	0	100	MQ	OTU-1491	Built environment	City	city subway metal	-73.95	40.67	28	89
3300013992_2	3300013992	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas naejangsanensis_A	3075796	10	813090	1	1	1	47	100	0	100	HQ	OTU-7501	Built environment	City	city subway plastic	-73.92	40.83	9	28
3300014005_3	3300014005	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	GCA_002391865.1	3016646	17	351289	1	1	1	40	100	0	100	HQ	OTU-1516	Built environment	City	city subway metal	-73.94	40.7	10	68
3300014014_1	3300014014	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3822614	87	72433	1	3	1	61	99.73	0	99.73	HQ	OTU-7450	Built environment	City	city subway metal	-73.94	40.63	76	39
3300014016_3	3300014016	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter aerosaccus	2372762	16	210246	3	4	1	41	100	0	100	HQ	OTU-5530	Built environment	City	city subway metal	-73.94	40.74	15	25
3300014045_1	3300014045	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		4196776	12	617814	0	2	0	62	99.71	0.04	99.51	MQ	OTU-4764	Built environment	City	city subway metal/plastic	-73.93	40.83	11	74
3300014048_5	3300014048	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A acetylicum	3155674	21	299255	1	1	1	32	99.34	0	99.34	MQ	OTU-5532	Built environment	City	city subway metal/plastic	-74	40.7	20	60
3300014062_2	3300014062	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3860323	108	60516	1	5	2	61	99.73	0.04	99.53	HQ	OTU-7450	Built environment	City	city subway metal	-73.88	40.74	94	41
3300014070_3	3300014070	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3808126	59	107036	1	2	1	51	100	0	100	HQ	OTU-7450	Built environment	City	city subway wood	-73.95	40.66	52	43
3300014094_4	3300014094	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3959022	59	98415	1	6	2	63	100	0	100	HQ	OTU-7450	Built environment	City	city subway metal/plastic	-73.94	40.81	54	36
3300014095_7	3300014095	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	GCA_002484105.1	2915613	41	115606	1	1	1	46	100	0	100	HQ	OTU-16833	Built environment	City	city subway metal/plastic	-73.95	40.8	32	83
3300014131_2	3300014131	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella parvula	2044363	38	91012	1	4	0	35	99.4	0	99.4	MQ	OTU-2260	Human	Digestive system	Human oral	NULL	NULL	35	23
3300014196_10	3300014196	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	GCF_000564995.1	1463517	55	36306	0	0	0	43	100	0	100	MQ	OTU-15345	Human	Digestive system	Human oral	NULL	NULL	47	22
3300014497_10	3300014497	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium indoltheticum	4457348	61	177524	0	0	0	72	100	0	100	MQ	OTU-2937	Plants	Rhizosphere	Rhizosphere	-96.4086	41.1591	43	97
3300014514_2	3300014514	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_B vulgatus	5117862	67	126200	1	2	1	63	99.25	0.05	99	HQ	OTU-10700	Human	Digestive system	Human host-associated	12.531	55.678	36	248
3300014514_3	3300014514	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4552571	72	98220	1	3	1	70	99.67	0.04	99.47	HQ	OTU-11090	Human	Digestive system	Human host-associated	12.531	55.678	65	78
3300014517_2	3300014517	Bacteria	Firmicutes_B	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Dehalobacter restrictus	2637090	85	53622	0	0	0	33	99.43	0.04	99.23	MQ	OTU-13846	Bioremediation	Hydrocarbon	Halorespirating mixed culture	NULL	NULL	79	21
3300014519_5	3300014519	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus faecalis	2901222	27	179347	1	1	2	52	99.63	0	99.63	HQ	OTU-11606	Human	Digestive system	Human host-associated	12.531	55.678	25	72
3300014519_6	3300014519	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A seminalis	2108271	24	130988	0	0	1	44	100	0	100	MQ	OTU-16056	Human	Digestive system	Human host-associated	12.531	55.678	23	22
3300014520_10	3300014520	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella parvula	2106257	19	202954	3	3	1	35	100	0	100	MQ	OTU-2260	Human	Digestive system	Human host-associated	12.531	55.678	16	23
3300014520_4	3300014520	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4682842	76	125513	1	4	1	73	99.31	0.04	99.11	HQ	OTU-11090	Human	Digestive system	Human host-associated	12.531	55.678	67	80
3300014524_4	3300014524	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3831366	79	79243	1	1	1	47	99.59	0	99.59	HQ	OTU-7450	Built environment	City	city subway metal/plastic	-73.98	40.68	70	40
3300014527_5	3300014527	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus_C rhamnosus	2976780	61	60290	1	3	1	40	99.18	0	99.18	HQ	OTU-14062	Human	Digestive system	Human host-associated	12.531	55.678	53	76
3300014528_8	3300014528	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium longum	2288698	38	103895	1	1	1	55	99.08	0	99.08	HQ	OTU-9266	Human	Digestive system	Human host-associated	12.531	55.678	22	64
3300014529_2	3300014529	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4697390	39	187325	2	4	1	67	99.91	0.04	99.71	HQ	OTU-11090	Human	Digestive system	Human host-associated	12.531	55.678	35	74
3300014531_13	3300014531	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella parvula	2069935	19	310760	2	1	1	34	100	0	100	MQ	OTU-2260	Human	Digestive system	Human host-associated	12.531	55.678	18	21
3300014533_6	3300014533	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Eubacterium_D innocuum	3910151	70	89588	1	1	2	46	100	0	100	HQ	OTU-4197	Human	Digestive system	Human host-associated	12.531	55.678	66	66
3300014541_6	3300014541	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2172009	43	70822	1	0	1	50	100	0	100	MQ	OTU-11350	Human	Digestive system	Human fecal	NULL	NULL	40	23
3300014543_9	3300014543	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA_000436535.1	2928820	81	49689	0	0	0	31	99.33	0	99.33	MQ	OTU-10131	Human	Digestive system	Human host-associated	12.531	55.678	75	60
3300014558_5	3300014558	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium prausnitzii_A	2784851	40	128218	1	2	1	53	100	0	100	HQ	OTU-13478	Human	Digestive system	Human fecal	NULL	NULL	36	56
3300014558_6	3300014558	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Tidjanibacter massiliensis	2227909	22	155341	3	1	0	41	99.28	0	99.28	MQ	OTU-15865	Human	Digestive system	Human fecal	NULL	NULL	20	24
3300014561_6	3300014561	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A ihumii	2648181	59	83972	0	1	1	39	99.04	0	99.04	MQ	OTU-9333	Human	Digestive system	Human fecal	NULL	NULL	47	68
3300014570_13	3300014570	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae		1953477	20	178906	1	3	1	53	100	0	100	HQ	OTU-15885	Human	Digestive system	Human fecal	NULL	NULL	14	55
3300014579_1	3300014579	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Dermatophilaceae	Dermacoccus nishinomiyaensis	3008013	19	208600	2	2	1	50	100	0	100	HQ	OTU-11784	Built environment	City	city subway metal	-73.87	40.82	18	48
3300014579_2	3300014579	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus hominis	2282883	35	119519	2	4	1	47	99.1	0.02	99	HQ	OTU-11783	Built environment	City	city subway metal	-73.87	40.82	31	24
3300014589_2	3300014589	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas naejangsanensis_A	2868519	13	341966	1	1	1	47	100	0	100	HQ	OTU-7501	Built environment	City	city subway metal	-73.82	40.85	12	28
3300014595_4	3300014595	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae		3017232	13	444032	2	2	1	41	100	0	100	HQ	OTU-10570	Built environment	City	city subway metal	-73.83	40.84	8	80
3300014597_2	3300014597	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4725812	53	135090	2	7	1	69	99.97	0.04	99.77	HQ	OTU-11090	Human	Digestive system	Human host-associated	12.531	55.678	43	76
3300014602_2	3300014602	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	4134737	72	124098	2	6	1	63	100	0	100	HQ	OTU-7450	Built environment	City	city subway metal	-73.82	40.85	60	41
3300014609_3	3300014609	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A sp1	2990277	10	522094	0	3	1	37	99.34	0	99.34	MQ	OTU-4901	Built environment	City	city subway metal	-73.84	40.86	8	56
3300014609_4	3300014609	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus faecalis	2845171	21	301263	0	0	0	54	99.63	0	99.63	MQ	OTU-11606	Built environment	City	city subway metal	-73.84	40.86	17	68
3300014616_2	3300014616	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_G italicus	2223532	71	46774	1	3	1	33	99.01	0	99.01	MQ	OTU-8274	Built environment	City	city subway metal	-73.87	40.82	68	41
3300014620_1	3300014620	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4633841	75	121303	1	5	1	65	99.67	0.04	99.47	HQ	OTU-11090	Human	Digestive system	Human bile duct	NULL	NULL	65	78
3300014621_1	3300014621	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea vagans	4733567	10	645434	1	6	0	63	99.26	0	99.26	MQ	OTU-10145	Built environment	City	city subway metal	-73.99	40.65	6	83
3300014622_2	3300014622	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCF_001424265.1	4947121	34	262369	1	2	1	45	99.43	0	99.43	HQ	OTU-1056	Built environment	City	city subway metal	-74.01	40.63	32	43
3300014622_3	3300014622	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3940580	29	282773	0	4	0	61	100	0	100	MQ	OTU-7450	Built environment	City	city subway metal	-74.01	40.63	24	41
3300014623_1	3300014623	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E rhodesiae	5972210	45	218953	1	6	1	60	99.93	0.05	99.68	HQ	OTU-5597	Built environment	City	city subway metal	-73.84	40.83	43	63
3300014628_3	3300014628	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter aerosaccus	2508989	20	272726	2	4	1	42	100	0	100	HQ	OTU-5530	Built environment	City	city subway metal/plastic	-73.94	40.74	19	22
3300014630_4	3300014630	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus faecalis	2709597	12	250035	1	2	1	39	100	0	100	HQ	OTU-11606	Built environment	City	city subway metal	-73.98	40.67	10	69
3300014645_1	3300014645	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia timonae	5729348	48	178510	1	5	0	67	99.95	0.04	99.75	MQ	OTU-16370	Built environment	City	city subway metal	-73.99	40.68	45	123
3300014665_1	3300014665	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCF_001428845.1	6339122	21	702535	1	4	1	55	99.53	0	99.53	HQ	OTU-3812	Built environment	City	city subway metal	-73.82	40.85	20	56
3300014666_4	3300014666	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	GCA_002396765.1	2904552	33	142590	2	7	1	49	99.34	0	99.34	HQ	OTU-139	Built environment	City	city subway metal	-74.02	40.62	32	50
3300014669_2	3300014669	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	GCA_002483985.1	3760826	28	230433	1	1	1	39	100	0	100	HQ	OTU-15137	Built environment	City	city subway metal	NULL	NULL	16	165
3300014671_2	3300014671	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	GCA_002416465.1	4621430	21	426118	1	4	0	73	99.7	0.05	99.45	MQ	OTU-3225	Built environment	City	city subway metal	-73.99	40.75	19	86
3300014671_4	3300014671	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	GCA_002391865.1	2762060	27	157116	0	0	0	38	100	0	100	MQ	OTU-1516	Built environment	City	city subway metal	-73.99	40.75	24	57
3300014678_2	3300014678	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		5984676	40	272105	2	5	1	68	99.95	0	99.95	HQ	OTU-8048	Built environment	City	city subway metal	-73.83	40.84	35	120
3300014684_2	3300014684	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		3393597	35	409483	0	0	0	43	99.68	0	99.68	MQ	OTU-13379	Built environment	City	city subway metal	-73.82	40.85	26	53
3300014700_6	3300014700	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	GCA_002484105.1	2969445	45	98354	1	2	1	48	100	0	100	HQ	OTU-16833	Built environment	City	city subway metal/plastic	-73.9	40.64	34	83
3300014721_2	3300014721	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides uniformis	4659388	42	191943	2	1	1	55	99.26	0	99.26	HQ	OTU-1996	Human	Digestive system	Human host-associated	12.531	55.678	23	221
3300014728_1	3300014728	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium arthrosphaerae	5283619	48	152107	0	1	1	64	100	0	100	MQ	OTU-2120	Built environment	City	city subway metal	-73.9	40.85	41	75
3300014731_4	3300014731	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus faecalis	2856443	22	238556	1	1	1	48	99.63	0	99.63	HQ	OTU-11606	Human	Digestive system	Human host-associated	12.531	55.678	19	72
3300014739_3	3300014739	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A seminalis	2148164	25	127839	4	0	0	46	99.4	0	99.4	MQ	OTU-16056	Human	Digestive system	Human host-associated	12.531	55.678	24	21
3300014749_6	3300014749	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus_C paracasei	2957243	68	71356	1	2	0	53	99.46	0	99.46	MQ	OTU-5060	Human	Digestive system	Human host-associated	12.531	55.678	60	63
3300014749_8	3300014749	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella parvula	2067916	19	157085	2	4	0	35	100	0	100	MQ	OTU-2260	Human	Digestive system	Human host-associated	12.531	55.678	18	24
3300014752_10	3300014752	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella parvula	2048670	14	425040	0	4	0	36	100	0	100	MQ	OTU-2260	Human	Digestive system	Human host-associated	12.531	55.678	13	23
3300014755_12	3300014755	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus intestini	2129694	55	56055	1	0	0	50	99.4	0	99.4	MQ	OTU-11350	Human	Digestive system	Human host-associated	12.531	55.678	48	23
3300014764_6	3300014764	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae		1941171	19	196218	1	4	1	42	99.89	0.05	99.64	HQ	OTU-16184	Human	Digestive system	Human host-associated	12.531	55.678	14	30
3300014778_10	3300014778	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter rectalis	2765035	51	80325	1	0	1	44	99.52	0.03	99.37	MQ	OTU-6831	Human	Digestive system	Human fecal	NULL	NULL	45	69
3300014780_5	3300014780	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	GCF_000752095.2	2667892	153	26618	1	3	1	30	99.06	0	99.06	MQ	OTU-11445	Human	Digestive system	Human fecal	NULL	NULL	138	81
3300014783_10	3300014783	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2296269	107	41575	2	2	1	52	99.37	0	99.37	HQ	OTU-11806	Human	Digestive system	Human fecal	NULL	NULL	88	18
3300014783_5	3300014783	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3153914	19	302814	0	1	1	49	99.15	0	99.15	MQ	OTU-8643	Human	Digestive system	Human fecal	NULL	NULL	10	114
3300014792_14	3300014792	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae		1950419	34	107857	1	2	1	53	99.71	0	99.71	HQ	OTU-15885	Human	Digestive system	Human fecal	NULL	NULL	26	61
3300014803_14	3300014803	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	GCA_000980495.1	2217995	86	51089	0	2	0	51	100	0	100	MQ	OTU-11806	Human	Digestive system	Human fecal	NULL	NULL	76	17
3300014824_11	3300014824	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella intestinihominis	3282932	42	116088	0	0	0	51	99.62	0	99.62	MQ	OTU-8643	Human	Digestive system	Human fecal	NULL	NULL	29	127
3300014894_2	3300014894	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter radioresistens	3017810	18	264153	0	5	0	62	100	0	100	MQ	OTU-4244	Built environment	City	city subway metal/plastic	-73.99	40.75	16	28
3300014901_2	3300014901	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter nosocomialis	3899002	60	117295	1	6	1	64	100	0	100	HQ	OTU-7450	Built environment	City	city subway metal	-73.9	40.84	54	38
